Model,Model_Path,Variant,Dataset,Image_Type,Resolution,Loss,Optimizer,DeNoising,Attention,auc_roc_score_agg_absolute,auc_roc_score_agg_psnr,auc_roc_score_agg_squared,auc_roc_score_agg_ssim,auc_roc_score_mean_absolute,auc_roc_score_mean_psnr,auc_roc_score_mean_squared,auc_roc_score_mean_ssim,auc_roc_score_overall_absolute,auc_roc_score_overall_psnr,auc_roc_score_overall_squared,auc_roc_score_overall_ssim,eer_agg_absolute,eer_agg_psnr,eer_agg_squared,eer_agg_ssim,eer_overall_absolute,eer_overall_psnr,eer_overall_squared,eer_overall_ssim,pr_roc_score_agg_absolute,pr_roc_score_agg_psnr,pr_roc_score_agg_squared,pr_roc_score_agg_ssim,pr_roc_score_mean_absolute,pr_roc_score_mean_psnr,pr_roc_score_mean_squared,pr_roc_score_mean_ssim,pr_roc_score_overall_absolute,pr_roc_score_overall_psnr,pr_roc_score_overall_squared,pr_roc_score_overall_ssim,precision_absolute_agg,precision_squared_agg,precision_ssim_agg,precision_psnr_agg,recall_absolute_agg,recall_squared_agg,recall_ssim_agg,recall_psnr_agg,f1-score_absolute_agg,f1-score_squared_agg,f1-score_ssim_agg,f1-score_psnr_agg,support_absolute_agg,support_squared_agg,support_ssim_agg,support_psnr_agg,conf_mat_absolute_agg,conf_mat_squared_agg,conf_mat_ssim_agg,conf_mat_psnr_agg,precision_absolute_overall,precision_squared_overall,precision_ssim_overall,precision_psnr_overall,recall_absolute_overall,recall_squared_overall,recall_ssim_overall,recall_psnr_overall,f1-score_absolute_overall,f1-score_squared_overall,f1-score_ssim_overall,f1-score_psnr_overall,support_absolute_overall,support_squared_overall,support_ssim_overall,support_psnr_overall,conf_mat_absolute_overall,conf_mat_squared_overall,conf_mat_ssim_overall,conf_mat_psnr_overall
CGRU_AE_128_3X3_SEQ2SEQ_L,CGRU_AE_128_3X3_SEQ2SEQ_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Seq2Seq,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.7296,0.7316,0.7378,0.7098,0.7377,0.7458,0.746,0.7096,0.6721,0.6855,0.6849,0.6633,0.3207,0.3216,0.321,0.3422,0.3797,0.3789,0.3822,0.3822,0.6361,0.6621,0.6716,0.6246,,,,,0.6336,0.6374,0.6377,0.6188,0.6881,0.6925,0.6812,0.6872,0.6771,0.6913,0.6635,0.68,0.6787,0.6918,0.6647,0.6815,6912,6912,6912,6912,"2560,1380,852,2120","2828,1112,1022,1950","2407,1533,793,2179","2642,1298,914,2058",0.6289,0.6532,0.6268,0.6518,0.6207,0.6146,0.6247,0.614,0.6225,0.6111,0.6256,0.6107,6912,6912,6912,6912,"2418,1522,1100,1872","1959,1981,683,2289","2580,1360,1234,1738","1965,1975,693,2279"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6988,0.6846,0.6918,0.6453,0.7087,0.7116,0.7108,0.681,0.6435,0.6471,0.6462,0.6457,0.3414,0.3553,0.3472,0.4015,0.4054,0.4076,0.4098,0.4148,0.617,0.5899,0.6118,0.6055,,,,,0.593,0.6005,0.5984,0.5811,0.6711,0.6657,0.6116,0.6639,0.6607,0.6683,0.5988,0.6665,0.6619,0.6641,0.5999,0.6615,7200,7200,7200,7200,"2544,1501,942,2213","3086,959,1429,1726","2262,1783,1106,2049","3111,934,1467,1688",0.6126,0.6358,0.6387,0.6362,0.6153,0.6344,0.6372,0.635,0.6133,0.6127,0.6163,0.6137,7200,7200,7200,7200,"2776,1269,1501,1654","3373,672,1960,1195","3371,674,1938,1217","3368,677,1951,1204"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6808,0.6544,0.6477,0.6271,0.7003,0.6709,0.6696,0.6674,0.644,0.642,0.6398,0.6465,0.3629,0.3696,0.3894,0.4035,0.4152,0.4152,0.4163,0.4256,0.6111,0.5778,0.5939,0.5912,,,,,0.5819,0.5905,0.5877,0.5769,0.6461,0.6429,0.6036,0.6369,0.639,0.6462,0.5958,0.6299,0.6404,0.6384,0.5974,0.6313,7200,7200,7200,7200,"2535,1510,1089,2066","3118,927,1620,1535","2364,1681,1229,1926","2504,1541,1124,2031",0.6117,0.6405,0.655,0.6144,0.6143,0.634,0.5833,0.6182,0.6124,0.6053,0.5632,0.6147,7200,7200,7200,7200,"2768,1277,1500,1655","3482,563,2072,1083","1511,2534,466,2689","2855,1190,1559,1596"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.69,0.6926,0.6967,0.659,0.7067,0.7065,0.7063,0.6706,0.6436,0.6514,0.6507,0.6435,0.3424,0.3595,0.3539,0.3962,0.4032,0.4049,0.4067,0.4128,0.6089,0.6076,0.6279,0.6019,,,,,0.5939,0.6056,0.6039,0.577,0.6653,0.6674,0.6226,0.6619,0.6567,0.6325,0.5913,0.634,0.658,0.6289,0.5872,0.6322,7200,7200,7200,7200,"2565,1480,992,2163","2081,1964,682,2473","1931,2114,829,2326","2169,1876,759,2396",0.6126,0.6112,0.6209,0.6119,0.6154,0.6125,0.624,0.6114,0.6133,0.6117,0.6066,0.6116,7200,7200,7200,7200,"2782,1263,1506,1649","2703,1342,1448,1707","3246,799,1908,1247","2626,1419,1379,1776"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6752,0.6813,0.6934,0.6475,0.7044,0.7251,0.7213,0.6744,0.6383,0.6541,0.6528,0.6436,0.361,0.3498,0.345,0.402,0.4095,0.4025,0.403,0.4146,0.5965,0.5907,0.6184,0.5798,,,,,0.5862,0.6086,0.6049,0.5772,0.6443,0.6617,0.6082,0.656,0.6393,0.6589,0.6058,0.651,0.6406,0.6598,0.6067,0.6522,7200,7200,7200,7200,"2589,1456,1141,2014","2717,1328,1128,2027","2546,1499,1339,1816","2628,1417,1096,2059",0.6328,0.6114,0.6153,0.6142,0.6312,0.6122,0.62,0.6158,0.6078,0.6118,0.614,0.6148,7200,7200,7200,7200,"3387,658,1997,1158","2681,1364,1428,1727","2951,1094,1642,1513","2727,1318,1448,1707"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.7073,0.6829,0.6798,0.6496,0.717,0.7049,0.7046,0.6851,0.6448,0.6489,0.6477,0.6483,0.3362,0.354,0.3534,0.4044,0.4042,0.4075,0.4099,0.4207,0.6279,0.5998,0.6106,0.6149,,,,,0.598,0.6066,0.6049,0.5836,0.6766,0.6526,0.6143,0.6562,0.6656,0.6496,0.6194,0.656,0.6667,0.6505,0.6106,0.6561,7200,7200,7200,7200,"2550,1495,913,2242","2680,1365,1158,1997","3033,1012,1728,1427","2798,1247,1230,1925",0.621,0.6402,0.6381,0.6403,0.6246,0.636,0.6368,0.6362,0.6212,0.6108,0.6161,0.6114,7200,7200,7200,7200,"2873,1172,1531,1624","3436,609,2012,1143","3365,680,1935,1220","3432,613,2006,1149"
CLSTM_AE_128_3X3_L,CLSTM_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6875,0.6873,0.6837,0.6451,0.7005,0.6875,0.6858,0.6745,0.645,0.6489,0.647,0.6472,0.3569,0.3521,0.356,0.403,0.4038,0.407,0.4086,0.4139,0.6003,0.598,0.6089,0.5892,,,,,0.5859,0.5997,0.5958,0.5762,0.6641,0.6542,0.6147,0.6723,0.6453,0.6436,0.5947,0.6532,0.6455,0.6449,0.5943,0.6534,7200,7200,7200,7200,"2341,1704,850,2305","2476,1569,997,2158","2115,1930,988,2167","2369,1676,821,2334",0.6153,0.6109,0.6289,0.6137,0.6188,0.6146,0.6299,0.6161,0.6158,0.6113,0.6102,0.6144,7200,7200,7200,7200,"2834,1211,1534,1621","2831,1214,1561,1594","3314,731,1934,1221","2767,1278,1486,1669"
CLSTM_AE_128_3X3_SEQ2SEQ_L,CLSTM_AE_128_3X3_SEQ2SEQ_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Seq2Seq,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6678,0.6976,0.7116,0.7012,0.686,0.7383,0.7301,0.702,0.6377,0.677,0.6678,0.6643,0.3725,0.3498,0.3382,0.3472,0.4013,0.3816,0.3883,0.3906,0.5856,0.6194,0.6522,0.6295,,,,,0.5548,0.6157,0.5903,0.6126,0.6372,0.6701,0.6644,0.6619,0.6285,0.6648,0.6516,0.6613,0.6303,0.6662,0.6533,0.6616,6912,6912,6912,6912,"2435,1505,1063,1909","2632,1308,1009,1963","2441,1499,909,2063","2749,1191,1150,1822",0.6151,0.6295,0.6243,0.6265,0.6205,0.635,0.6269,0.6192,0.615,0.6257,0.6251,0.621,6912,6912,6912,6912,"2862,1078,1545,1427","3023,917,1606,1366","2744,1196,1383,1589","2435,1505,1127,1845"
CLSTM_AE_128_3X3_SEQ2SEQ_L,CLSTM_AE_128_3X3_SEQ2SEQ_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Seq2Seq,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.7362,0.7278,0.737,0.7138,0.7357,0.7468,0.747,0.7093,0.6709,0.6866,0.686,0.664,0.3129,0.3222,0.3102,0.3404,0.381,0.3762,0.3791,0.3845,0.6452,0.6574,0.6692,0.6323,,,,,0.6276,0.6347,0.6348,0.6181,0.693,0.6957,0.6845,0.6928,0.6881,0.6937,0.6668,0.6934,0.6894,0.6945,0.668,0.6931,6912,6912,6912,6912,"2719,1221,935,2037","2813,1127,990,1982","2419,1521,782,2190","2908,1032,1087,1885",0.6267,0.65,0.6275,0.6506,0.6178,0.6181,0.6292,0.6175,0.6196,0.6164,0.6281,0.6155,6912,6912,6912,6912,"2394,1546,1096,1876","2046,1894,746,2226","2719,1221,1342,1630","2030,1910,734,2238"
CLSTM_AE_128_3X3_SEQ2SEQ_L,CLSTM_AE_128_3X3_SEQ2SEQ_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Seq2Seq,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.7239,0.7282,0.7373,0.7068,0.7295,0.7404,0.7409,0.7027,0.6604,0.681,0.6804,0.6644,0.3264,0.3281,0.3156,0.3408,0.3891,0.3789,0.381,0.382,0.6374,0.6516,0.6677,0.6211,,,,,0.611,0.6296,0.6292,0.6171,0.6893,0.696,0.6762,0.6903,0.6714,0.6861,0.6628,0.6927,0.6726,0.6876,0.6643,0.6902,6912,6912,6912,6912,"2434,1506,765,2207","2611,1329,841,2131","2470,1470,861,2111","3027,913,1211,1761",0.6198,0.6406,0.6273,0.6412,0.6117,0.6102,0.6264,0.6101,0.6136,0.6088,0.6268,0.6085,6912,6912,6912,6912,"2391,1549,1135,1837","2032,1908,786,2186","2623,1317,1265,1707","2023,1917,778,2194"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.698,0.7218,0.7333,0.6765,0.6582,0.7233,0.7231,0.6786,0.6168,0.6593,0.6588,0.6387,0.3404,0.3486,0.3247,0.3807,0.3914,0.3988,0.3985,0.3893,0.6456,0.6554,0.6713,0.6149,,,,,0.5507,0.6158,0.6153,0.6063,0.6685,0.6829,0.6335,0.6916,0.6579,0.6724,0.6368,0.6925,0.6591,0.6735,0.6335,0.6867,7200,7200,7200,7200,"2530,1515,948,2207","2585,1460,899,2256","2921,1124,1491,1664","3248,797,1417,1738",0.6205,0.6449,0.6233,0.6453,0.6169,0.6479,0.6214,0.6483,0.6181,0.6392,0.6221,0.6399,7200,7200,7200,7200,"2550,1495,1263,1892","3149,896,1639,1516","2614,1431,1295,1860","3143,902,1630,1525"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6668,0.7218,0.7306,0.6717,0.6585,0.7234,0.7232,0.6805,0.6151,0.6595,0.6591,0.6391,0.3784,0.3465,0.3284,0.38,0.3927,0.399,0.3993,0.3886,0.6242,0.6514,0.6663,0.6115,,,,,0.5526,0.6166,0.6164,0.6073,0.66,0.6898,0.6331,0.681,0.6624,0.6711,0.6338,0.6828,0.6552,0.6714,0.6334,0.6774,7200,7200,7200,7200,"3164,881,1550,1605","2446,1599,769,2386","2753,1292,1345,1810","3191,854,1430,1725",0.6197,0.6445,0.6241,0.6446,0.6169,0.6475,0.6226,0.6476,0.6179,0.6387,0.6232,0.6391,7200,7200,7200,7200,"2573,1472,1286,1869","3151,894,1644,1511","2636,1409,1308,1847","3144,901,1636,1519"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.7015,0.6876,0.6872,0.6696,0.7196,0.7127,0.7125,0.6925,0.6386,0.6461,0.6454,0.6413,0.3518,0.3445,0.3514,0.3822,0.3993,0.4079,0.4111,0.4016,0.6305,0.6118,0.6268,0.6221,,,,,0.6007,0.6101,0.609,0.5867,0.6646,0.6695,0.6364,0.6635,0.6665,0.6711,0.6386,0.6636,0.6649,0.6636,0.637,0.6635,7200,7200,7200,7200,"2955,1090,1311,1844","3213,832,1536,1619","2849,1196,1406,1749","2840,1205,1217,1938",0.6104,0.6121,0.6081,0.6125,0.6018,0.6153,0.5974,0.6149,0.6033,0.6127,0.5987,0.6132,7200,7200,7200,7200,"2366,1679,1188,1967","2804,1241,1529,1626","2301,1744,1155,2000","2758,1287,1486,1669"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6272,0.6509,0.6694,0.6364,0.6293,0.7025,0.6816,0.6474,0.6265,0.6584,0.6475,0.6343,0.3859,0.402,0.3639,0.4,0.4026,0.4037,0.3937,0.3911,0.5631,0.5958,0.6061,0.5674,,,,,0.5669,0.618,0.5849,0.5865,0.6277,0.6497,0.6259,0.6238,0.631,0.6508,0.5943,0.6283,0.6279,0.6502,0.5903,0.6202,7200,7200,7200,7200,"2885,1160,1497,1658","2838,1207,1307,1848","1942,2103,818,2337","3049,996,1680,1475",0.6173,0.6231,0.6159,0.6388,0.6196,0.626,0.611,0.6425,0.618,0.6236,0.6123,0.6355,7200,7200,7200,7200,"2773,1272,1467,1688","2834,1211,1482,1673","2491,1554,1247,1908","3076,969,1605,1550"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6933,0.6771,0.68,0.6617,0.7088,0.7114,0.7114,0.6914,0.6372,0.6418,0.6411,0.6373,0.3428,0.3628,0.3588,0.3821,0.4105,0.4141,0.4141,0.4067,0.6291,0.6047,0.6237,0.6101,,,,,0.5976,0.6074,0.6064,0.5886,0.6635,0.6701,0.634,0.6619,0.6637,0.6721,0.6379,0.6646,0.6636,0.6657,0.6309,0.6593,7200,7200,7200,7200,"2845,1200,1221,1934","3180,865,1496,1659","3058,987,1620,1535","3110,935,1480,1675",0.6178,0.6297,0.6359,0.6268,0.6225,0.6328,0.6356,0.631,0.6162,0.6191,0.6159,0.6208,7200,7200,7200,7200,"2971,1074,1644,1511","3207,838,1806,1349","3341,704,1920,1235","3116,929,1728,1427"
CRNN_AE_128_3X3_L,CRNN_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Normal,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6934,0.6926,0.6892,0.6474,0.7234,0.7005,0.6996,0.6744,0.6422,0.6526,0.6511,0.6441,0.3604,0.3531,0.364,0.4022,0.4029,0.4015,0.4037,0.4151,0.6201,0.6231,0.6343,0.6096,,,,,0.5963,0.6067,0.6051,0.5784,0.6519,0.6605,0.6208,0.6715,0.655,0.6633,0.6251,0.6451,0.6507,0.659,0.6127,0.6439,7200,7200,7200,7200,"3033,1012,1472,1683","3071,974,1450,1705","3146,899,1800,1355","2236,1809,746,2409",0.609,0.6115,0.6123,0.614,0.6097,0.6103,0.5979,0.6136,0.6093,0.6108,0.5988,0.6138,7200,7200,7200,7200,"2669,1376,1434,1721","2598,1447,1359,1796","2229,1816,1079,2076","2640,1405,1377,1778"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Seq2Seq,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6718,0.7219,0.7298,0.6817,0.658,0.7281,0.7278,0.6857,0.6132,0.657,0.6565,0.6381,0.3783,0.3395,0.3264,0.3762,0.3954,0.4028,0.4025,0.3898,0.6087,0.6397,0.6551,0.6104,,,,,0.543,0.6081,0.6078,0.6015,0.6654,0.6904,0.6484,0.6774,0.6687,0.673,0.6526,0.6797,0.6617,0.6742,0.6468,0.6778,6912,6912,6912,6912,"3099,841,1449,1523","2447,1493,767,2205","2997,943,1458,1514","2945,995,1219,1753",0.6189,0.6488,0.6249,0.649,0.6146,0.6526,0.623,0.6529,0.616,0.6426,0.6238,0.6433,6912,6912,6912,6912,"2487,1453,1211,1761","3116,824,1577,1395","2579,1361,1245,1727","3107,833,1566,1406"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Seq2Seq,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6471,0.6953,0.7166,0.6683,0.6331,0.7194,0.7117,0.6732,0.6033,0.6543,0.6509,0.6329,0.3876,0.3678,0.3365,0.3784,0.4028,0.3977,0.3943,0.3964,0.5754,0.6136,0.6408,0.597,,,,,0.5192,0.5984,0.5838,0.5825,0.6285,0.6765,0.6353,0.6645,0.6087,0.6793,0.6344,0.6672,0.6096,0.6764,0.6348,0.6582,6912,6912,6912,6912,"2169,1771,934,2038","2991,949,1268,1704","2649,1291,1236,1736","3151,789,1511,1461",0.6065,0.6387,0.6195,0.6446,0.5972,0.6435,0.622,0.649,0.5992,0.6364,0.6203,0.6405,6912,6912,6912,6912,"2318,1622,1162,1810","2999,941,1523,1449","2723,1217,1396,1576","3060,880,1546,1426"
CRNN_AE_128_3X3_SEQ2SEQ_L,CRNN_AE_128_3X3_SEQ2SEQ_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD1_NORMAL-{CRN}_.pkl,Seq2Seq,UCSD1,NORMAL,128,MSE,ADAM,True,False,0.6995,0.7042,0.7192,0.6879,0.7004,0.7165,0.7161,0.672,0.6539,0.6692,0.6689,0.6445,0.3354,0.3457,0.3308,0.3674,0.397,0.384,0.3855,0.4,0.6287,0.6392,0.6732,0.6088,,,,,0.6088,0.6312,0.6293,0.5975,0.6755,0.6854,0.6501,0.6693,0.6755,0.6869,0.6535,0.6713,0.6755,0.6859,0.6504,0.6698,6912,6912,6912,6912,"2817,1123,1120,1852","2927,1013,1151,1821","2904,1036,1359,1613","2896,1044,1228,1744",0.6132,0.6225,0.6083,0.6235,0.6045,0.615,0.6,0.6163,0.6064,0.6168,0.6019,0.6181,6912,6912,6912,6912,"2354,1586,1148,1824","2416,1524,1137,1835","2346,1594,1171,1801","2426,1514,1138,1834"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-2_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD2_NORMAL-{CRN}_.pkl,Normal,UCSD2,NORMAL,128,MSE,ADAM,True,False,0.8514,0.8466,0.8525,0.8008,0.8757,0.8782,0.8756,0.888,0.6871,0.69,0.6911,0.706,0.2182,0.1875,0.213,0.2987,0.4353,0.4302,0.4227,0.3956,0.6739,0.6785,0.6742,0.694,,,,,0.7213,0.7273,0.7268,0.72,0.8633,0.8726,0.8651,0.8795,0.7662,0.7413,0.6562,0.8065,0.7908,0.7706,0.6953,0.8252,2010,2010,2010,2010,"1230,418,52,310","1157,491,29,333","976,672,19,343","1303,345,44,318",0.8016,0.7929,0.7861,0.7887,0.7896,0.7751,0.7368,0.7468,0.795,0.783,0.7558,0.7633,2010,2010,2010,2010,"1410,238,185,177","1385,263,189,173","1291,357,172,190","1313,335,174,188"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-1_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD2_NORMAL-{CRN}_.pkl,Normal,UCSD2,NORMAL,128,MSE,ADAM,True,False,0.8615,0.8372,0.8373,0.8141,0.9079,0.8432,0.8487,0.9052,0.6892,0.6939,0.6935,0.714,0.2239,0.2458,0.2541,0.2561,0.4392,0.4171,0.4171,0.4086,0.6687,0.6764,0.6745,0.6896,,,,,0.7197,0.7201,0.7212,0.7161,0.8668,0.8548,0.8504,0.85,0.7085,0.6886,0.6776,0.7363,0.7421,0.7246,0.7149,0.7652,2010,2010,2010,2010,"1090,558,28,334","1061,587,39,323","1042,606,42,320","1179,469,61,301",0.8039,0.7951,0.8203,0.7952,0.7836,0.7876,0.5348,0.7896,0.7923,0.7911,0.58,0.7923,2010,2010,2010,2010,"1387,261,174,188","1418,230,197,165","759,889,46,316","1424,224,199,163"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD2_NORMAL-{CRN}_.pkl,Normal,UCSD2,NORMAL,128,MSE,ADAM,True,False,0.7851,0.8188,0.7943,0.7754,0.8556,0.8818,0.8391,0.8688,0.6877,0.7066,0.7129,0.7376,0.2354,0.2373,0.2415,0.2858,0.4033,0.4005,0.3841,0.3544,0.7052,0.6931,0.7016,0.7071,,,,,0.7312,0.7193,0.7287,0.718,0.8483,0.8493,0.8515,0.8474,0.7423,0.7463,0.6632,0.7552,0.77,0.7734,0.702,0.7804,2010,2010,2010,2010,"1196,452,66,296","1204,444,66,296","1008,640,37,325","1229,419,73,289",0.8374,0.8372,0.8444,0.7935,0.4746,0.5124,0.5532,0.7677,0.5112,0.5538,0.5964,0.7786,2010,2010,2010,2010,"613,1035,21,341","694,954,26,336","775,873,25,337","1362,286,181,181"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-1_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD2_NORMAL-{CRN}_.pkl,Normal,UCSD2,NORMAL,128,MSE,ADAM,True,False,0.8447,0.8182,0.8144,0.8412,0.8853,0.8799,0.8812,0.9096,0.6962,0.7041,0.7075,0.7407,0.2269,0.2348,0.268,0.2458,0.4248,0.3829,0.3744,0.3641,0.6771,0.6892,0.6869,0.6839,,,,,0.7196,0.724,0.7239,0.7114,0.8633,0.8365,0.8675,0.8447,0.698,0.7109,0.7234,0.7602,0.7329,0.7433,0.7551,0.7841,2010,2010,2010,2010,"1071,577,30,332","1139,509,72,290","1123,525,31,331","1246,402,80,282",0.7992,0.8341,0.8433,0.8389,0.7846,0.4697,0.5657,0.4761,0.7911,0.5059,0.6092,0.5127,2010,2010,2010,2010,"1400,248,185,177","605,1043,23,339","803,845,28,334","615,1033,20,342"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-3_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD2_NORMAL-{CRN}_.pkl,Normal,UCSD2,NORMAL,128,MSE,ADAM,True,False,0.8649,0.8425,0.8466,0.8284,0.8978,0.8446,0.8492,0.8695,0.6861,0.6908,0.6897,0.6978,0.2238,0.2227,0.226,0.2184,0.4503,0.4144,0.409,0.4308,0.6668,0.6745,0.6713,0.687,,,,,0.7198,0.7216,0.7224,0.722,0.8676,0.8604,0.8764,0.8589,0.7239,0.7522,0.7851,0.7701,0.7555,0.7791,0.8074,0.7937,2010,2010,2010,2010,"1124,524,31,331","1201,447,51,311","1255,393,39,323","1247,401,61,301",0.7989,0.7943,0.7945,0.795,0.7711,0.7781,0.7806,0.7806,0.7826,0.7853,0.7869,0.7871,2010,2010,2010,2010,"1361,287,173,189","1391,257,189,173","1398,250,191,171","1397,251,190,172"
BICGRU_AE_128_3X3_L,BICGRU_AE_128_3X3_L-5_RL-3_DISDECONV-N-_DENOISING_ADAM_MSE_UCSD2_NORMAL-{CRN}_.pkl,Normal,UCSD2,NORMAL,128,MSE,ADAM,True,False,0.7574,0.7933,0.7607,0.8124,0.8207,0.8716,0.8197,0.8878,0.6656,0.6846,0.676,0.7013,0.2459,0.2464,0.2762,0.2597,0.395,0.4217,0.4033,0.4171,0.7193,0.7,0.7151,0.6945,,,,,0.7419,0.7357,0.7444,0.7237,0.8457,0.8299,0.8637,0.8389,0.7468,0.7,0.6831,0.7602,0.7734,0.7337,0.7197,0.7834,2010,2010,2010,2010,"1211,437,72,290","1123,525,78,284","1037,611,26,336","1256,392,90,272",0.7907,0.8383,0.8318,0.8389,0.7169,0.4632,0.5,0.4672,0.7426,0.4976,0.5409,0.5022,2010,2010,2010,2010,"1230,418,151,211","588,1060,19,343","672,976,29,333","596,1052,19,343"
BICLSTM_AE_128_3X3_L,BICLSTM_AE_128_3X3_L-5_RL-2_DISDECONV-Y-_DENOISING_ADAM_MSE_UCSD2_NORMAL-{CRN}_.pkl,Normal,UCSD2,NORMAL,128,MSE,ADAM,True,False,0.873,0.8559,0.8537,0.8319,0.9028,0.8875,0.8916,0.9092,0.6914,0.6964,0.6965,0.7274,0.1953,0.2238,0.2342,0.2275,0.4171,0.395,0.395,0.3776,0.6594,0.6659,0.6659,0.6783,,,,,0.7225,0.723,0.7233,0.7138,0.8658,0.851,0.8595,0.8582,0.8164,0.7453,0.7433,0.7587,0.8312,0.7727,0.7716,0.7843,2010,2010,2010,2010,"1354,294,75,287","1199,449,63,299","1181,467,49,313","1220,428,57,305",0.8016,0.7953,0.82,0.7955,0.7965,0.7851,0.5706,0.7846,0.7989,0.7898,0.6164,0.7896,2010,2010,2010,2010,"1432,216,193,169","1410,238,194,168","839,809,54,308","1408,240,193,169"
